brand,model,variant,year,km,color,price,city
dacia,lodgy,1.5 dCi Laureate,2013,216000,Silver Gray,669000,Sivas
dacia,lodgy,1.5 dCi Laureate,2016,296000,White,670000,Sakarya
dacia,lodgy,1.5 dCi Laureate,2015,223000,White,670000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,285000,White,670000,Siirt
dacia,lodgy,1.5 dCi Laureate,2017,180000,White,670000,Antalya
dacia,lodgy,1.5 dCi Laureate,2015,108900,Gray,675000,Kayseri
dacia,lodgy,1.5 BlueDCI  Laureate,2019,157000,White,675000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,185000,White,675000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,221000,White,682000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,226000,White,685000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,264000,White,685000,Ankara
dacia,lodgy,1.5 dCi Stepway,2016,223000,Silver Gray,690000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,216000,White,694000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2018,280000,Smoke Gray,695000,Nevşehir
dacia,lodgy,1.5 dCi Stepway,2017,278000,Gray,695000,Antalya
dacia,lodgy,1.5 dCi Laureate,2016,103000,Gray,695000,Kocaeli
dacia,lodgy,1.5 dCi Laureate,2013,200000,White,695000,Aydın
dacia,lodgy,1.5 dCi Laureate,2015,208000,White,695000,Bursa
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,203000,White,695000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2018,222000,White,695000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2017,279000,Silver Gray,699000,Ordu
dacia,lodgy,1.5 dCi Laureate,2014,204000,White,699000,Erzurum
dacia,lodgy,1.5 dCi Laureate,2018,190000,White,699999,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2019,266000,White,700000,Antalya
dacia,lodgy,1.5 dCi Stepway Style,2018,280000,White,700000,Antalya
dacia,lodgy,1.5 dCi Stepway,2016,267000,Smoke Gray,700000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,213000,White,700000,Gaziantep
dacia,lodgy,1.5 BlueDCI  Stepway,2019,285500,Burgundy,700000,Antalya
dacia,lodgy,1.5 dCi Laureate,2015,239000,White,705000,Yozgat
dacia,lodgy,1.5 BlueDCI  Laureate,2019,253000,White,715000,Antalya
dacia,lodgy,1.5 dCi Laureate,2017,198000,White,715000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2016,168000,Gray,719000,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2019,179000,White,720000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,262000,White,720000,Antalya
dacia,lodgy,1.5 dCi Stepway,2019,179000,White,725000,Bursa
dacia,lodgy,1.5 dCi Laureate,2016,185100,White,725000,Çanakkale
dacia,lodgy,1.5 dCi Laureate,2018,232000,White,725000,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2019,219000,Navy,729000,İzmir
dacia,lodgy,1.5 dCi Laureate,2016,155000,White,732000,İstanbul
dacia,lodgy,1.5 dCi Allroad,2014,117000,Brown,735000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,198000,White,735000,Antalya
dacia,lodgy,1.5 dCi Laureate,2015,199000,White,735000,Kayseri
dacia,lodgy,1.5 dCi Laureate,2018,260000,White,735000,Ankara
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,135000,White,738750,Antalya
dacia,lodgy,1.5 dCi Laureate,2013,132000,White,739500,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2019,228000,Blue,740000,Ankara
dacia,lodgy,1.5 dCi Stepway,2018,152000,Gray,745000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,154000,White,745000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2017,198000,Silver Gray,745000,Düzce
dacia,lodgy,1.5 dCi Laureate,2014,104000,White,745000,Mersin
dacia,lodgy,1.5 dCi Laureate,2017,155000,White,745000,İzmir
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,245000,White,745750,Adıyaman
dacia,lodgy,1.5 BlueDCI  Laureate,2019,172000,White,747500,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,212000,White,749990,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2019,227300,Smoke Gray,750000,Adana
dacia,lodgy,1.5 BlueDCI  Laureate,2020,209000,White,750000,Bursa
dacia,lodgy,1.5 dCi Laureate,2013,214000,White,750000,Tekirdağ
dacia,lodgy,1.5 dCi Stepway Style,2018,248000,Smoke Gray,750000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2019,190000,White,750000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,162000,Gray,750000,Ankara
dacia,lodgy,1.5 dCi Laureate,2018,224000,White,750000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2018,92000,Gray,750000,İzmir
dacia,lodgy,1.5 dCi Stepway,2017,202000,Brown,750000,Bursa
dacia,lodgy,1.5 dCi Stepway,2015,215000,Gray,750000,Antalya
dacia,lodgy,1.5 dCi Laureate,2016,153000,White,755000,Antalya
dacia,lodgy,1.5 BlueDCI  Laureate,2019,159000,White,755000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,190000,White,759750,Bursa
dacia,lodgy,1.5 dCi Laureate,2017,230000,White,760000,Antalya
dacia,lodgy,1.5 BlueDCI  Stepway,2020,220000,White,760000,Bursa
dacia,lodgy,1.5 dCi Stepway,2015,192000,Silver Gray,760000,Nevşehir
dacia,lodgy,1.5 dCi Laureate,2013,149000,White,760000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2014,92000,White,765000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,185000,White,765000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,156000,White,765000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,265000,White,768500,Adana
dacia,lodgy,1.5 BlueDCI  Laureate,2020,198000,White,768500,Adana
dacia,lodgy,1.5 BlueDCI  Laureate,2020,238000,White,768500,Adana
dacia,lodgy,1.5 BlueDCI  Laureate,2021,174000,White,769000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,162700,White,769900,Ordu
dacia,lodgy,1.5 dCi Laureate,2014,150000,White,770000,Ankara
dacia,lodgy,1.5 dCi Laureate,2013,137000,Gray,770000,Ankara
dacia,lodgy,1.5 dCi Stepway,2015,166000,Gray,770000,Adana
dacia,lodgy,1.5 dCi Stepway Style,2018,285000,Yellow,770000,Kütahya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,107000,White,775000,Aksaray
dacia,lodgy,1.5 dCi Laureate,2017,139000,White,775000,Antalya
dacia,lodgy,1.5 dCi Stepway,2015,202000,Silver Gray,775000,Muğla
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,151200,White,778900,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2019,139000,White,780000,Muğla
dacia,lodgy,1.5 dCi Laureate,2018,193000,White,780000,İzmir
dacia,lodgy,1.5 dCi Laureate,2018,183000,White,780000,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2019,95000,Smoke Gray,780000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2016,187000,White,785000,Tekirdağ
dacia,lodgy,1.5 dCi Stepway Style,2018,171000,Gray,785000,Kocaeli
dacia,lodgy,1.5 dCi Laureate,2015,96000,White,785000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2014,157000,White,788000,Eskişehir
dacia,lodgy,1.5 dCi Stepway,2016,158000,Gray,790000,Siirt
dacia,lodgy,1.5 BlueDCI  Stepway,2021,245500,Blue,790000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,162000,White,790000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,148000,White,790000,Bursa
dacia,lodgy,1.6 ECO-G Ambiance,2020,255000,Yellow,790000,İzmir
dacia,lodgy,1.5 BlueDCI  Stepway,2020,175000,White,793000,Adana
dacia,lodgy,1.5 dCi Laureate,2015,122000,White,795000,Manisa
dacia,lodgy,1.5 dCi Laureate,2014,97000,Gray,795000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2018,98000,White,795000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2018,92000,Smoke Gray,795000,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2020,175000,White,799000,Kastamonu
dacia,lodgy,1.5 dCi Laureate,2015,147000,Beige,800000,Kırşehir
dacia,lodgy,1.5 BlueDCI  Laureate,2019,176000,White,800000,Antalya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,220200,White,800000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2013,145000,Beige,800000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2015,165000,Gray,800000,Düzce
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,64000,White,805000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,130000,White,805000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2015,185000,White,805000,Mersin
dacia,lodgy,1.5 dCi Stepway,2016,175000,Blue,814000,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2020,56000,White,815000,İzmir
dacia,lodgy,1.6 ECO-G Ambiance,2020,250000,White,815000,Adana
dacia,lodgy,1.5 BlueDCI  Laureate,2020,160000,White,815000,İzmir
dacia,lodgy,1.5 BlueDCI  Laureate,2019,137000,White,815000,Antalya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,142000,White,819900,Kocaeli
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,129000,White,824900,Kütahya
dacia,lodgy,1.5 dCi Laureate,2015,127000,White,825000,Manisa
dacia,lodgy,1.5 dCi Laureate,2018,220000,Gray,825000,Antalya
dacia,lodgy,1.5 BlueDCI  Laureate,2020,144000,White,825000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,185000,White,825999,Antalya
dacia,lodgy,1.5 BlueDCI  Laureate,2020,198000,White,827000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,146000,White,829999,Antalya
dacia,lodgy,1.6 ECO-G Ambiance,2019,183000,Blue,830000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,169000,White,830000,Van
dacia,lodgy,1.5 dCi Stepway Style,2018,240000,Silver Gray,830000,Bursa
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,159000,White,833250,İzmir
dacia,lodgy,1.5 dCi Laureate,2017,193000,White,835000,Antalya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,141000,White,835000,Antalya
dacia,lodgy,1.5 dCi Laureate,2017,207000,White,835000,Antalya
dacia,lodgy,1.5 BlueDCI  Laureate,2020,195000,White,835000,İzmir
dacia,lodgy,1.5 BlueDCI  Stepway,2020,205000,White,835000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,159000,White,839900,Düzce
dacia,lodgy,1.5 BlueDCI  Laureate,2021,170000,White,840000,Sivas
dacia,lodgy,1.5 BlueDCI  Laureate,2020,135000,White,844500,Bursa
dacia,lodgy,1.5 dCi Laureate,2019,190000,White,845000,Denizli
dacia,lodgy,1.5 dCi Laureate,2019,190000,White,850000,Düzce
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,115000,White,845000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,245000,White,849000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2021,113000,Burgundy,850000,Antalya
dacia,lodgy,1.5 BlueDCI  Stepway,2020,155000,White,850000,Ankara
dacia,lodgy,1.5 dCi Stepway,2015,85000,Smoke Gray,850000,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2022,190000,White,850000,Ankara
dacia,lodgy,1.5 BlueDCI  Laureate,2020,96000,White,850000,İstanbul
dacia,lodgy,1.6 ECO-G Ambiance,2019,292000,Black,855000,Çorum
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,109000,White,856750,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,105000,White,860000,Antalya
dacia,lodgy,1.5 dCi Laureate,2017,155000,White,864000,Antalya
dacia,lodgy,1.5 dCi Stepway,2016,148000,Gray,865000,Kocaeli
dacia,lodgy,1.5 dCi Stepway,2018,200000,Navy,865000,Giresun
dacia,lodgy,1.5 dCi Stepway,2015,125000,Smoke Gray,865000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,110000,White,865000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,115000,White,865000,İstanbul
dacia,lodgy,1.5 dCi Stepway,2016,100000,Gray,869000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,248500,White,875000,İzmir
dacia,lodgy,1.5 BlueDCI  Laureate,2019,170000,White,875000,Denizli
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,119000,White,875000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2017,134000,White,875000,Muğla
dacia,lodgy,1.5 BlueDCI  Stepway,2019,260000,White,875000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,110000,White,875000,Bursa
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,139500,White,877950,Edirne
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,222000,White,878000,Zonguldak
dacia,lodgy,1.5 dCi Stepway,2016,76000,Smoke Gray,879000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,113000,White,879000,Nevşehir
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,139000,White,879500,İstanbul
dacia,lodgy,1.5 dCi Stepway,2017,230000,Silver Gray,880000,Karaman
dacia,lodgy,1.5 BlueDCI  Stepway,2021,186200,Smoke Gray,880000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,162000,White,880000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,189000,White,885000,Adana
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,123000,White,885000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2018,112000,White,885000,Antalya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,89000,White,889000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,145000,White,889500,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,100000,White,889900,İstanbul
dacia,lodgy,1.5 dCi Stepway,2017,135000,Navy,890000,Muğla
dacia,lodgy,1.5 dCi Laureate,2018,159500,White,890000,Antalya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,136000,White,890000,Denizli
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,121000,White,940000,Hatay
dacia,lodgy,1.5 dCi Allroad,2014,88000,Smoke Gray,895000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,180000,White,896500,Adana
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,190000,White,897000,Adana
dacia,lodgy,1.5 dCi Stepway,2016,81000,Gray,900000,Edirne
dacia,lodgy,1.5 dCi Stepway,2017,111000,White,900000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,107000,White,915000,Bursa
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,93000,White,915000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,121000,White,915000,Eskişehir
dacia,lodgy,1.5 BlueDCI  Stepway,2022,69000,White,915000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2019,102000,White,920000,Muğla
dacia,lodgy,1.5 dCi Stepway,2017,135000,Smoke Gray,920000,İzmir
dacia,lodgy,1.5 dCi Stepway,2017,145000,Brown,920000,Sakarya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,130000,White,920000,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2022,177000,White,930000,Kocaeli
dacia,lodgy,1.5 BlueDCI  Stepway,2019,101500,Blue,930000,Yalova
dacia,lodgy,1.5 BlueDCI  Laureate,2020,85000,White,935000,Bursa
dacia,lodgy,1.5 BlueDCI  Stepway,2022,142000,White,935000,Tokat
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,73000,White,940000,İzmir
dacia,lodgy,1.5 dCi Stepway,2017,127000,Navy,940000,Antalya
dacia,lodgy,1.5 BlueDCI  Laureate,2020,98000,White,940000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,88000,White,945000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,158900,White,945000,İzmir
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,86000,White,949000,İstanbul
dacia,lodgy,1.5 BlueDCI  Laureate,2020,123000,White,950000,Ordu
dacia,lodgy,1.5 BlueDCI  Stepway,2022,103000,White,957000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,81000,White,960000,Manisa
dacia,lodgy,1.5 dCi Laureate,2019,107000,White,960000,İstanbul
dacia,lodgy,1.5 dCi Laureate,2016,141000,Black,970000,Trabzon
dacia,lodgy,1.5 BlueDCI  Laureate,2020,88000,White,970000,Bursa
dacia,lodgy,1.5 dCi Stepway,2016,61000,Smoke Gray,970000,Bursa
dacia,lodgy,1.5 BlueDCI  Laureate,2020,120000,White,980000,İzmir
dacia,lodgy,1.5 dCi Laureate,2019,100000,Smoke Gray,990000,İzmir
dacia,lodgy,1.5 dCi Allroad,2014,65000,Beige,999999,Sivas
dacia,lodgy,1.5 BlueDCI  Stepway,2020,90000,White,1069500,Bursa
dacia,lodgy,1.6 ECO-G Ambiance,2020,77000,White,1000000,Konya
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,88000,White,1015000,Bursa
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,45000,White,1029750,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2019,71000,White,1030000,Muğla
dacia,lodgy,1.5 BlueDCI  Stepway,2022,118000,White,1069500,Bursa
dacia,lodgy,1.5 BlueDCI  Stepway,2020,88400,White,1075000,İstanbul
dacia,lodgy,1.5 BlueDCI  Ambiance,2021,63700,White,1080000,Adana
dacia,lodgy,1.5 BlueDCI  Stepway,2022,110000,White,1099000,İstanbul
dacia,lodgy,1.5 BlueDCI  Stepway,2020,90000,White,1125000,Siirt
dacia,lodgy,1.5 BlueDCI  Stepway,2022,82000,White,1150000,İzmir
dacia,lodgy,1.5 BlueDCI  Ambiance,2022,101000,White,1175000,Mersin
dacia,lodgy,1.5 BlueDCI  Stepway,2022,79000,White,1178750,İstanbul
dacia,lodgy,1.5 dCi Laureate,2018,295000,White,3000000,Sakarya
dacia,sandero,1.5 dCi Ambiance,2011,145000,Silver Gray,215000,Şanlıurfa
dacia,sandero,1.4 Laureate,2009,180000,Gray,262000,İstanbul
dacia,sandero,1.4 Ambiance,2009,246000,Gray,300000,Ankara
dacia,sandero,1.2 Ambiance,2012,271500,White,318750,Sakarya
dacia,sandero,1.2 Ambiance,2012,216000,White,319750,Kayseri
dacia,sandero,1.5 dCi Ambiance,2009,285000,Blue,319750,İstanbul
dacia,sandero,1.4 Ambiance,2010,274000,Smoke Gray,335000,İstanbul
dacia,sandero,1.4 Laureate,2010,300000,Blue,340000,Antalya
dacia,sandero,1.5 dCi Ambiance,2012,205000,Red,340000,İstanbul
dacia,sandero,1.4 Ambiance,2010,272000,Burgundy,340000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2010,270000,Blue,345000,Şırnak
dacia,sandero,1.4 Laureate,2009,265000,Smoke Gray,349000,Kars
dacia,sandero,1.4 Ambiance,2009,172000,Smoke Gray,352900,Hatay
dacia,sandero,1.5 dCi Ambiance,2010,296000,Smoke Gray,355000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2010,249000,White,355750,Kırklareli
dacia,sandero,1.4 Ambiance,2010,230000,Gray,359000,Kırşehir
dacia,sandero,1.5 dCi Ambiance,2010,241000,Gray,360000,Balıkesir
dacia,sandero,1.5 dCi Ambiance,2011,273500,Gray,360000,İstanbul
dacia,sandero,1.5 dCi Stepway,2010,298000,Smoke Gray,360000,İstanbul
dacia,sandero,1.4 Ambiance,2010,275000,Silver Gray,360000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2010,278000,Silver Gray,363000,Ankara
dacia,sandero,1.4 Ambiance,2010,231000,Smoke Gray,365000,Rize
dacia,sandero,1.2 Ambiance,2013,191000,White,365000,İstanbul
dacia,sandero,1.4 Ambiance,2010,295000,Gray,365000,Bursa
dacia,sandero,1.4 Laureate,2009,238000,Gray,369250,Kocaeli
dacia,sandero,1.4 Black Line,2010,238000,Silver Gray,369750,Kocaeli
dacia,sandero,1.4 Ambiance,2009,249200,Smoke Gray,370000,İzmir
dacia,sandero,1.5 dCi Stepway,2012,233000,Red,370000,Adana
dacia,sandero,1.5 dCi Ambiance,2011,275000,Gray,370000,İstanbul
dacia,sandero,1.5 dCi Stepway,2012,226000,Red,375000,Antalya
dacia,sandero,1.5 dCi Stepway,2010,265000,Blue,375000,İstanbul
dacia,sandero,1.5 dCi Stepway,2013,224000,Red,375000,Konya
dacia,sandero,1.5 dCi Ambiance,2012,237000,White,377500,Hatay
dacia,sandero,1.5 dCi Stepway,2015,215000,Red,380000,Antalya
dacia,sandero,1.4 Ambiance,2010,190000,Gray,380000,Diyarbakır
dacia,sandero,1.4 Ambiance,2010,158000,Blue,382500,Düzce
dacia,sandero,1.4 Ambiance,2010,257900,Gray,385000,Samsun
dacia,sandero,1.4 Ambiance,2010,229000,Silver Gray,385000,Ankara
dacia,sandero,1.5 dCi Ambiance,2010,160000,Black,385000,Gaziantep
dacia,sandero,1.4 Laureate,2009,120000,Gray,385000,İstanbul
dacia,sandero,1.4 Ambiance,2009,247000,Gray,385000,Ankara
dacia,sandero,1.5 dCi Ambiance,2012,296000,Black,385000,İstanbul
dacia,sandero,1.5 dCi Black Line,2011,255000,Silver Gray,385000,İstanbul
dacia,sandero,1.5 dCi Laureate,2009,296000,Gray,389900,İzmir
dacia,sandero,1.4 Ambiance,2010,227000,Blue,390000,Adana
dacia,sandero,1.5 dCi Stepway,2015,181000,Black,390000,Adana
dacia,sandero,1.4 Laureate,2010,260000,Smoke Gray,395000,Kocaeli
dacia,sandero,1.5 dCi Stepway,2013,292000,Black,395000,Şırnak
dacia,sandero,1.4 Ambiance,2011,246000,Black,395000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2012,281000,Red,395000,Manisa
dacia,sandero,1.5 dCi Ambiance,2011,248500,Gray,397500,İstanbul
dacia,sandero,1.4 Laureate,2009,200000,Red,399000,Adana
dacia,sandero,1.4 Ambiance,2010,245000,Silver Gray,400000,Hatay
dacia,sandero,1.2 Ambiance,2012,105000,Black,404500,İstanbul
dacia,sandero,1.5 dCi Ambiance,2012,276000,Black,405000,İzmir
dacia,sandero,1.4 Laureate,2009,225000,Gray,405000,Ankara
dacia,sandero,1.2 Ambiance,2012,158000,Smoke Gray,405000,İstanbul
dacia,sandero,1.4 Ambiance,2009,123000,Silver Gray,407900,Konya
dacia,sandero,1.4 Laureate,2009,300000,Smoke Gray,409000,Diyarbakır
dacia,sandero,1.4 Ambiance,2010,203700,Red,409000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2011,276000,White,415000,İstanbul
dacia,sandero,1.4 Laureate,2009,193000,Gray,410000,Bursa
dacia,sandero,1.2 Ambiance,2012,182000,Silver Gray,410000,İzmir
dacia,sandero,1.4 Laureate,2009,199000,Silver Gray,410000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2011,276000,White,410000,Kocaeli
dacia,sandero,1.5 dCi Black Line,2011,223000,Black,410000,İstanbul
dacia,sandero,1.5 dCi Stepway,2011,238000,Smoke Gray,410000,Trabzon
dacia,sandero,1.4 Ambiance,2009,235000,Gray,410000,Afyonkarahisar
dacia,sandero,1.5 dCi Ambiance,2011,205000,Gray,410000,İstanbul
dacia,sandero,1.4 Ambiance,2009,101000,Red,410000,Bursa
dacia,sandero,1.2 Ambiance,2013,193000,Red,415000,Gaziantep
dacia,sandero,1.5 dCi Stepway,2010,112600,Gray,415000,Edirne
dacia,sandero,1.2 Ambiance,2012,217000,Gray,417500,Bursa
dacia,sandero,1.2 Ambiance,2012,105000,Smoke Gray,419000,Kocaeli
dacia,sandero,1.5 dCi Ambiance,2010,270000,Silver Gray,419000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2010,227000,Silver Gray,419000,İstanbul
dacia,sandero,1.4 Laureate,2009,190000,Red,419000,Kocaeli
dacia,sandero,1.4 Ambiance,2009,192000,White,420000,Aksaray
dacia,sandero,1.4 Ambiance,2008,165000,Gray,420000,İzmir
dacia,sandero,1.4 Ambiance,2011,168000,Gray,420000,İzmir
dacia,sandero,1.4 Ambiance,2009,270500,Gray,420000,Kocaeli
dacia,sandero,1.4 Ambiance,2009,156000,Smoke Gray,420000,Hatay
dacia,sandero,1.2 Ambiance,2013,120000,White,420500,Tokat
dacia,sandero,1.5 dCi Ambiance,2012,290000,Red,425000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2012,159000,Smoke Gray,425000,Kocaeli
dacia,sandero,1.4 Laureate,2010,153000,Black,425000,İstanbul
dacia,sandero,1.5 dCi Stepway,2013,241000,Blue,425000,İstanbul
dacia,sandero,1.4 Ambiance,2011,130000,Gray,425000,İstanbul
dacia,sandero,1.5 dCi Ambiance,2010,219000,Smoke Gray,425000,İstanbul
dacia,sandero,1.4 Ambiance,2011,168000,Gray,448000,Bursa
dacia,sandero,1.4 Ambiance,2010,180000,Navy,425000,Gaziantep
dacia,sandero,1.5 dCi Ambiance,2010,180000,Blue,425000,İstanbul
dacia,sandero,1.4 Laureate,2010,218000,Smoke Gray,425750,Kocaeli
dacia,sandero,1.4 Black Line,2010,218000,Black,425750,Kocaeli
dacia,sandero,1.4 Black Line,2010,194000,Silver Gray,429058,Kocaeli
dacia,sandero,1.4 Black Line,2010,242000,Smoke Gray,429750,İstanbul
dacia,sandero,1.5 dCi Stepway,2011,233000,Gray,430000,Ankara
dacia,sandero,1.5 dCi Stepway,2012,266000,Smoke Gray,430000,Muğla
dacia,sandero,1.4 Laureate,2009,145000,Gray,430000,Bolu
dacia,sandero,1.5 dCi Stepway,2012,286000,Red,430000,Aydın
dacia,sandero,1.4 Laureate,2008,215000,Smoke Gray,430000,Samsun
dacia,sandero,1.4 Ambiance,2009,222000,Blue,430000,Bitlis
dacia,sandero,1.4 Laureate,2009,292000,Silver Gray,435000,Ankara
dacia,sandero,1.5 dCi Ambiance,2013,280000,Brown,435000,İstanbul
dacia,sandero,1.4 Ambiance,2009,230000,Silver Gray,435000,Denizli
dacia,sandero,1.2 Ambiance,2013,251000,White,435000,Tekirdağ
dacia,sandero,1.4 Laureate,2010,205000,Red,435000,Kayseri
